id,symbol,rebalance_date,s1_roe_trend,s2_revenue_cagr,s3_fcf,s4_pli_tailwind,s7_tam_expansion,s5_promoter_trend,s6_earnings_consist,s8_peg_ratio,s9_dii_accumulation,s10_de_improvement,s11_roce,s12_eps_cagr,s14_macro_cycle,s15_rs_12m,composite_score,forward_6m_return,in_train,in_validate,in_forward_test
6708,DCMSHRIRAM,2020-12-01,35.65,20.6,25.39,,,,100.0,,,44.35,73.0,15.9,75.0,56.97,49.65,-0.2546,False,True,False
7033,DEEPAKNTR,2020-12-01,89.44,91.16,89.31,80.0,80.0,,100.0,98.33,,57.33,65.0,100.0,75.0,100.0,85.46,-0.4164,False,True,False
6688,DELTACORP,2020-12-01,21.73,38.65,100.0,,50.0,,100.0,,,50.02,45.0,43.72,75.0,30.34,55.45,-0.3218,False,True,False
6661,DHANI,2020-12-01,0.0,100.0,68.0,,50.0,,100.0,,,80.39,28.0,0.0,75.0,,55.71,,False,True,False
6615,DHANUKA,2020-12-01,33.45,16.5,100.0,,,,100.0,79.39,,49.93,78.0,9.25,75.0,100.0,64.15,-0.2542,False,True,False
6590,DISHTV,2020-12-01,0.0,11.33,100.0,,50.0,,40.0,,,50.07,22.0,100.0,75.0,38.55,48.7,-0.5594,False,True,False
6838,DIVISLAB,2020-12-01,34.54,19.79,82.99,80.0,80.0,,100.0,0.0,,50.11,76.0,13.62,75.0,100.0,59.34,-0.315,False,True,False
7005,DIXON,2020-12-01,36.82,42.87,84.8,80.0,80.0,,100.0,80.03,,49.65,95.0,50.91,75.0,100.0,72.92,-0.5621,False,True,False
6919,DLF,2020-12-01,0.0,0.0,49.61,,50.0,,80.0,,,55.2,14.0,77.24,75.0,44.86,44.59,-0.2239,False,True,False
6995,DMART,2020-12-01,27.36,55.72,5.85,,50.0,,100.0,0.0,,51.28,70.0,56.77,75.0,65.7,50.7,-0.0499,False,True,False
6915,DRREDDY,2020-12-01,27.38,14.52,100.0,80.0,80.0,,100.0,0.0,,55.23,32.0,24.11,75.0,84.65,56.07,-0.1868,False,True,False
6762,ECLERX,2020-12-01,16.62,5.27,100.0,,50.0,,100.0,,,47.7,75.0,0.0,75.0,71.4,54.1,-0.4432,False,True,False
6675,EDELWEISS,2020-12-01,0.0,25.87,90.66,,50.0,,80.0,67.59,,72.66,28.0,41.97,75.0,31.29,51.19,-0.3551,False,True,False
6958,EICHERMOT,2020-12-01,25.27,18.37,100.0,,50.0,,100.0,,,49.93,100.0,4.47,75.0,58.78,58.18,-0.3293,False,True,False
6821,EIDPARRY,2020-12-01,40.24,11.96,100.0,,50.0,,100.0,98.78,,55.4,48.0,0.0,75.0,94.13,61.23,-0.3721,False,True,False
6837,EIHOTEL,2020-12-01,12.68,2.88,70.19,,50.0,,100.0,0.0,,49.36,25.0,19.48,75.0,29.92,39.5,-0.2411,False,True,False
7018,ELGIEQUIP,2020-12-01,9.27,20.22,45.67,,50.0,,100.0,,,46.07,40.0,0.0,75.0,52.27,43.85,-0.4937,False,True,False
6782,EMAMILTD,2020-12-01,27.25,4.38,98.19,,50.0,,100.0,,,50.93,59.0,0.0,75.0,71.19,53.59,-0.5654,False,True,False
6988,ENDURANCE,2020-12-01,37.11,14.72,100.0,,80.0,,100.0,48.7,,52.5,69.0,29.45,75.0,52.13,59.87,-0.3341,False,True,False
6791,ENGINERSIN,2020-12-01,42.68,59.61,93.85,,50.0,,100.0,75.12,,49.96,76.0,16.57,75.0,38.23,61.55,-0.1656,False,True,False
6689,EPIGRAL,2020-12-01,,,,,50.0,,,,,,,,75.0,,62.5,,False,True,False
6709,EPL,2020-12-01,20.26,12.5,100.0,,50.0,,100.0,0.0,,52.13,50.0,4.1,75.0,86.06,50.0,-0.3449,False,True,False
6655,EQUITAS,2020-12-01,11.74,45.56,33.97,,50.0,,100.0,,,21.18,23.0,12.4,75.0,,41.43,,False,True,False
6645,ERIS,2020-12-01,21.66,25.43,93.44,,50.0,28.5,100.0,0.0,,58.75,85.0,10.14,75.0,59.39,50.61,0.0046,False,True,False
6564,ESABINDIA,2020-12-01,19.32,40.21,100.0,,50.0,,100.0,,,56.47,100.0,24.38,75.0,,62.82,,False,True,False
6903,ESCORTS,2020-12-01,42.49,23.83,100.0,,50.0,,100.0,,,50.15,75.0,79.84,75.0,100.0,69.63,-0.2937,False,True,False
6917,EXIDEIND,2020-12-01,18.82,17.97,100.0,80.0,80.0,,100.0,,,49.61,61.0,0.0,75.0,48.25,57.33,-0.0544,False,True,False
6710,FDC,2020-12-01,29.15,19.6,100.0,,50.0,,100.0,84.59,,49.82,57.0,14.69,75.0,90.01,60.9,-0.2567,False,True,False
6899,FEDERALBNK,2020-12-01,20.98,,55.92,,50.0,,100.0,87.43,,,28.1,24.58,75.0,37.59,53.29,-0.2889,False,True,False
6901,FINCABLES,2020-12-01,18.74,11.15,100.0,,50.0,,100.0,,,49.95,66.0,0.0,75.0,46.16,51.7,-0.3376,False,True,False
6725,FINEORG,2020-12-01,56.59,20.18,100.0,,50.0,,100.0,16.57,,48.7,100.0,0.0,75.0,73.79,58.26,-0.262,False,True,False
6754,FINPIPE,2020-12-01,31.51,9.37,83.18,,50.0,,100.0,,,47.87,55.0,0.0,75.0,54.08,50.6,-0.2385,False,True,False
7049,FLUOROCHEM,2020-12-01,30.52,0.0,0.0,,50.0,,100.0,,,49.14,23.5,,75.0,68.78,44.1,-0.4939,False,True,False
7027,FORTIS,2020-12-01,0.0,0.84,89.35,,50.0,,60.0,,,54.87,13.0,26.68,75.0,55.02,42.48,-0.2099,False,True,False
6616,FRETAIL,2020-12-01,0.0,0.0,0.0,,50.0,,50.0,,,12.11,33.3,0.0,75.0,11.49,23.19,0.133,False,True,False
6831,FSL,2020-12-01,23.99,9.7,100.0,,50.0,,100.0,,,45.87,41.0,9.05,75.0,100.0,55.46,-0.5724,False,True,False
6727,GAEL,2020-12-01,16.25,7.15,100.0,,50.0,,100.0,94.21,,55.05,29.8,11.92,75.0,80.38,56.34,-0.5184,False,True,False
6886,GAIL,2020-12-01,48.29,28.62,6.49,,50.0,,100.0,96.75,,49.05,58.0,61.35,75.0,46.13,56.33,-0.1694,False,True,False
6690,GALAXYSURF,2020-12-01,37.12,12.68,100.0,,50.0,,100.0,58.3,,52.27,77.0,23.99,75.0,66.33,59.34,-0.2885,False,True,False
6678,GARFIBRES,2020-12-01,38.92,8.1,59.76,,50.0,,100.0,30.58,,51.54,75.0,27.84,75.0,92.95,55.43,-0.3665,False,True,False
6593,GEPIL,2020-12-01,,,,,,,,,,,,,75.0,,75.0,,False,True,False
6784,GESHIP,2020-12-01,0.0,11.52,100.0,,50.0,,60.0,,,52.35,12.0,0.0,75.0,44.61,40.55,-0.2473,False,True,False
6584,GHCL,2020-12-01,24.01,11.77,100.0,,,,100.0,94.49,,54.75,59.0,4.73,75.0,46.58,57.03,-0.3757,False,True,False
7006,GICRE,2020-12-01,0.0,46.85,100.0,,50.0,,80.0,,,50.0,19.0,100.0,75.0,26.33,54.72,-0.0039,False,True,False
6617,GILLETTE,2020-12-01,,,,,50.0,,,,,,,,75.0,42.57,55.86,-0.157,False,True,False
6897,GLAXO,2020-12-01,6.52,7.0,100.0,,50.0,,100.0,,,50.01,90.0,0.0,75.0,47.72,52.62,-0.1381,False,True,False
6942,GLENMARK,2020-12-01,10.97,10.87,97.3,,50.0,,100.0,,,51.93,44.0,0.0,75.0,72.13,51.22,-0.231,False,True,False
6565,GMDCLTD,2020-12-01,3.26,0.0,44.17,,,,100.0,,,50.0,30.0,0.0,75.0,41.12,38.17,-0.2127,False,True,False
6711,GMMPFAUDLR,2020-12-01,48.89,37.48,32.82,,50.0,,100.0,36.92,,47.93,89.0,47.57,75.0,100.0,60.51,0.0105,False,True,False
6608,GMRAIRPORT,2020-12-01,0.0,0.0,14.71,,80.0,,0.0,,,72.01,15.0,,75.0,59.82,35.17,-0.2729,False,True,False
6740,GNFC,2020-12-01,19.59,8.0,85.14,,,,100.0,,,48.1,48.0,0.0,75.0,57.47,49.03,-0.3676,False,True,False
6860,GODFRYPHLP,2020-12-01,42.44,12.37,100.0,,50.0,,100.0,88.07,,47.05,46.0,61.5,75.0,33.26,59.61,0.1099,False,True,False
6679,GODREJAGRO,2020-12-01,19.83,24.69,44.93,,50.0,,100.0,,,48.73,53.0,8.78,75.0,53.08,47.8,-0.2698,False,True,False
6880,GODREJCP,2020-12-01,39.55,4.52,98.88,,50.0,,100.0,,,52.16,60.0,7.03,75.0,48.56,53.57,-0.1025,False,True,False
6889,GODREJIND,2020-12-01,30.72,21.03,80.26,,,,100.0,,,66.35,28.0,43.82,75.0,46.89,54.67,-0.202,False,True,False
6931,GODREJPROP,2020-12-01,7.48,31.06,32.06,,50.0,49.9,100.0,,,95.74,20.0,5.89,75.0,66.37,48.5,-0.3971,False,True,False
6741,GPPL,2020-12-01,25.62,4.95,100.0,,80.0,,100.0,90.49,,49.49,48.0,6.32,75.0,57.14,57.91,-0.3914,False,True,False
6813,GRANULES,2020-12-01,30.88,45.16,100.0,,50.0,,100.0,87.27,,55.32,44.0,33.62,75.0,100.0,65.57,-0.6007,False,True,False
7007,GRAPHITE,2020-12-01,47.44,56.43,81.82,,50.0,,100.0,,,50.16,100.0,0.0,75.0,40.95,60.18,-0.2081,False,True,False
7008,GRASIM,2020-12-01,14.6,47.38,94.41,,50.0,,100.0,97.8,,43.45,26.0,0.0,75.0,56.56,55.02,-0.3611,False,True,False
6618,GREAVESCOT,2020-12-01,29.26,10.72,91.11,,50.0,,100.0,,,49.3,65.0,0.0,75.0,32.12,50.25,-0.1733,False,True,False
6726,GRINDWELL,2020-12-01,33.75,15.5,100.0,,50.0,,100.0,0.0,,50.0,66.0,22.8,75.0,52.4,51.4,-0.1469,False,True,False
6592,GRSE,2020-12-01,,,,,50.0,,,,,,,,75.0,49.8,58.27,-0.2449,False,True,False
6728,GSFC,2020-12-01,1.01,27.98,0.0,,,,100.0,,,48.45,19.0,0.0,75.0,50.79,35.8,-0.3991,False,True,False
6760,GSPL,2020-12-01,100.0,55.09,100.0,,50.0,,100.0,,,79.49,75.0,69.06,75.0,,78.18,,False,True,False
6691,GUJALKALI,2020-12-01,19.36,19.19,82.48,,,,100.0,,,50.63,53.0,3.92,75.0,41.94,49.5,-0.0647,False,True,False
6755,GUJGASLTD,2020-12-01,,,,,,,,,,,,,75.0,,75.0,,False,True,False
6594,GULFOILLUB,2020-12-01,,,,,50.0,,,,,,,,75.0,49.89,58.3,-0.2682,False,True,False
6930,GVT&D,2020-12-01,,,0.0,,50.0,,,,,,29.4,,75.0,32.56,37.39,-0.3942,False,True,False
7020,HAL,2020-12-01,43.15,12.22,53.66,80.0,50.0,,100.0,88.68,,42.96,80.0,8.84,75.0,56.42,57.58,-0.3241,False,True,False
6566,HATHWAY,2020-12-01,30.03,20.37,100.0,,50.0,,20.0,,,81.54,4.0,,75.0,78.43,51.04,-0.2385,False,True,False
6663,HATSUN,2020-12-01,0.0,25.27,9.88,,50.0,,100.0,,,24.09,24.3,,75.0,86.63,43.91,-0.4737,False,True,False
6902,HAVELLS,2020-12-01,38.24,30.96,100.0,80.0,80.0,,100.0,,,50.28,78.0,21.15,75.0,61.74,65.03,-0.3438,False,True,False
6935,HBLENGINE,2020-12-01,4.54,0.0,96.67,,50.0,,100.0,,,55.57,21.0,0.0,75.0,76.01,47.88,-0.4602,False,True,False
6976,HCLTECH,2020-12-01,38.96,28.22,100.0,,50.0,,100.0,54.55,,47.19,89.0,15.83,75.0,75.15,61.26,-0.3359,False,True,False
6676,HDFC,2020-12-01,30.53,37.13,7.79,,50.0,,100.0,,,55.97,32.0,31.76,75.0,,46.69,,False,True,False
7034,HDFCAMC,2020-12-01,,,,,50.0,,,,,,,,75.0,37.31,54.1,0.0453,False,True,False
6879,HDFCBANK,2020-12-01,29.44,,47.6,,50.0,,100.0,61.92,,,47.0,27.84,75.0,56.62,55.05,-0.3109,False,True,False
7019,HDFCLIFE,2020-12-01,35.95,0.0,94.96,,50.0,,100.0,0.0,,50.0,78.0,19.71,75.0,56.37,50.91,-0.196,False,True,False
7009,HEG,2020-12-01,80.44,71.34,86.98,,50.0,,80.0,,,49.73,100.0,100.0,75.0,38.32,73.18,-0.0042,False,True,False
6619,HEIDELBERG,2020-12-01,,,,,50.0,,,,,,,,75.0,58.41,61.14,-0.2396,False,True,False
6567,HERITGFOOD,2020-12-01,0.0,25.81,53.33,,50.0,,80.0,50.37,,43.87,12.0,20.52,75.0,42.33,41.2,-0.1831,False,True,False
6892,HEROMOTOCO,2020-12-01,40.69,1.49,100.0,,50.0,,100.0,37.2,,49.75,100.0,0.73,75.0,67.05,56.54,-0.2588,False,True,False
6893,HFCL,2020-12-01,31.57,43.36,87.37,80.0,50.0,,100.0,0.0,,49.15,63.0,32.06,75.0,49.49,55.08,-0.4846,False,True,False
6792,HINDALCO,2020-12-01,20.34,11.3,99.75,,,,80.0,,,45.53,30.0,38.35,75.0,57.39,50.85,-0.3962,False,True,False
6846,HINDCOPPER,2020-12-01,0.0,0.0,0.0,,50.0,,50.0,,,30.49,0.0,,75.0,50.74,28.47,-0.3232,False,True,False
6785,HINDPETRO,2020-12-01,0.0,25.6,0.0,,50.0,,100.0,,,38.79,49.0,0.0,75.0,39.27,37.77,-0.1157,False,True,False
6951,HINDUNILVR,2020-12-01,100.0,12.51,100.0,,50.0,,100.0,0.0,,50.0,100.0,21.98,75.0,53.12,60.24,-0.0287,False,True,False
6825,HINDZINC,2020-12-01,,,,,50.0,,,,,,,,75.0,64.2,63.07,-0.3081,False,True,False
7010,HONAUT,2020-12-01,,,,,50.0,,,,,,,,75.0,58.31,61.1,-0.1312,False,True,False
6595,HSCL,2020-12-01,36.3,20.86,82.65,,,,80.0,,,53.5,58.0,53.03,75.0,33.52,54.76,0.036,False,True,False
7000,HUDCO,2020-12-01,31.29,,18.85,,50.0,,100.0,98.13,,,34.8,39.81,75.0,50.74,55.4,-0.4083,False,True,False
6596,HUHTAMAKI,2020-12-01,26.3,62.49,94.0,,50.0,,100.0,38.08,,35.26,52.0,20.61,75.0,62.54,56.03,-0.3562,False,True,False
6681,IBREALEST,2020-12-01,,,,,,,,,,,,,75.0,53.45,64.22,-0.3716,False,True,False
6867,ICICIBANK,2020-12-01,13.17,,100.0,,50.0,,100.0,91.52,,,22.3,0.0,75.0,47.48,55.5,-0.3007,False,True,False
7011,ICICIGI,2020-12-01,,,,,50.0,,,,,,,,75.0,53.67,59.56,-0.1146,False,True,False
6989,ICICIPRULI,2020-12-01,18.2,0.0,0.0,,50.0,,100.0,,,50.0,62.0,0.0,75.0,45.87,40.11,-0.1606,False,True,False
6568,ICRA,2020-12-01,26.21,0.0,84.2,,50.0,,100.0,,,50.0,68.0,5.6,75.0,50.21,50.92,-0.0754,False,True,False
6801,IDBI,2020-12-01,0.0,,19.95,,50.0,,0.0,,,,0.0,,75.0,51.82,28.11,-0.3641,False,True,False
6718,IDEA,2020-12-01,0.0,16.23,15.76,,,,20.0,,,0.0,0.0,0.0,75.0,64.1,21.23,-0.345,False,True,False
6719,IDFC,2020-12-01,0.0,0.0,6.18,,50.0,,40.0,,,56.17,0.0,0.0,75.0,,25.26,,False,True,False
6864,IDFCFIRSTB,2020-12-01,0.0,,59.01,,50.0,,50.0,,,,0.0,0.0,75.0,39.55,34.2,-0.3625,False,True,False
7012,IEX,2020-12-01,91.49,2.36,97.48,,50.0,,100.0,0.0,,49.28,100.0,12.43,75.0,79.8,59.8,-0.206,False,True,False
6680,IFBIND,2020-12-01,6.38,28.94,0.0,,50.0,,100.0,,,40.12,38.0,0.0,75.0,62.14,40.06,-0.4976,False,True,False
6887,IGL,2020-12-01,47.75,38.69,96.72,,50.0,,100.0,79.87,,49.64,93.0,40.86,75.0,58.38,66.36,-0.0312,False,True,False
7037,IIFL,2020-12-01,18.18,,100.0,,50.0,,100.0,,,,50.4,0.0,75.0,33.92,53.44,-0.4495,False,True,False
6971,INDHOTEL,2020-12-01,28.27,7.07,87.38,,50.0,,60.0,43.65,,40.95,21.0,100.0,75.0,40.61,50.36,-0.3038,False,True,False
6939,INDIACEM,2020-12-01,0.0,0.36,97.39,,50.0,,100.0,76.7,,49.06,14.0,0.0,75.0,99.74,51.11,-0.1865,False,True,False
7048,INDIAMART,2020-12-01,100.0,52.38,100.0,,50.0,,60.0,97.16,,44.4,79.4,0.0,75.0,100.0,68.94,-0.5054,False,True,False
6818,INDIANB,2020-12-01,1.42,,0.0,,50.0,,100.0,98.35,,,12.7,0.0,75.0,27.4,40.54,-0.3275,False,True,False
6769,INDIGO,2020-12-01,0.0,48.77,100.0,,50.0,,75.0,,,0.0,71.0,0.0,75.0,53.7,47.35,-0.3887,False,True,False
6664,INDOCO,2020-12-01,0.0,2.22,79.49,,50.0,,80.0,,,50.64,14.0,0.0,75.0,85.76,43.71,-0.2246,False,True,False
6907,INDUSINDBK,2020-12-01,24.98,,0.0,,50.0,,100.0,84.83,,,40.3,15.39,75.0,28.41,46.55,-0.542,False,True,False
6862,INDUSTOWER,2020-12-01,50.25,6.96,93.62,,,,100.0,88.65,,43.17,67.0,9.43,75.0,42.67,57.67,0.0257,False,True,False
6765,INFY,2020-12-01,56.55,19.71,100.0,,50.0,,100.0,34.01,,48.58,94.0,11.46,75.0,84.14,61.22,-0.3917,False,True,False
6620,INGERRAND,2020-12-01,,,,,50.0,,,,,,,,75.0,52.72,59.24,-0.0065,False,True,False
6657,INOXLEISUR,2020-12-01,13.1,33.67,100.0,,50.0,,20.0,,,0.0,55.0,0.0,75.0,,38.53,,False,True,False
6827,IOB,2020-12-01,,,,,50.0,,,,,,63.0,,75.0,51.67,59.92,-0.2949,False,True,False
6912,IOC,2020-12-01,0.0,21.65,15.25,,50.0,,80.0,,,34.32,43.0,21.41,75.0,35.01,37.56,0.0035,False,True,False
6621,IOLCP,2020-12-01,,,,,50.0,,,,,,,,75.0,,62.5,,False,True,False
6884,IPCALAB,2020-12-01,41.24,27.07,97.2,,50.0,,100.0,60.9,,51.91,45.0,68.99,75.0,100.0,65.21,-0.331,False,True,False
6803,IRB,2020-12-01,21.44,10.87,0.2,,50.0,,100.0,,,71.05,38.0,0.49,75.0,83.77,45.08,-0.4911,False,True,False
6646,IRCON,2020-12-01,25.09,41.37,17.56,,50.0,,100.0,61.32,,67.02,32.0,14.95,75.0,54.49,48.98,-0.0095,False,True,False
7050,IRCTC,2020-12-01,,,,,50.0,,,,,,,,75.0,77.62,67.54,0.0405,False,True,False
6721,ISEC,2020-12-01,64.35,14.09,29.9,,50.0,,100.0,,,38.56,100.0,88.25,75.0,,62.24,,False,True,False
6859,ITC,2020-12-01,47.66,9.83,100.0,,50.0,,100.0,76.97,,49.93,100.0,20.55,75.0,41.8,61.07,-0.0208,False,True,False
6998,ITI,2020-12-01,0.0,20.91,0.0,,,,100.0,62.81,,54.24,30.0,0.0,75.0,67.28,41.02,-0.3136,False,True,False
6571,J&KBANK,2020-12-01,1.72,,100.0,,50.0,,60.0,97.44,,,0.0,0.0,75.0,36.44,46.73,-0.5135,False,True,False
6569,JAGRAN,2020-12-01,27.27,0.0,100.0,,50.0,,100.0,83.9,,48.52,47.0,0.0,75.0,34.29,51.45,-0.0308,False,True,False
6570,JAICORPLTD,2020-12-01,4.89,0.0,96.72,,50.0,,20.0,,,52.27,10.0,0.0,75.0,49.23,35.81,-0.2517,False,True,False
6692,JAMNAAUTO,2020-12-01,4.09,0.0,33.29,,80.0,,100.0,,,47.09,100.0,0.0,75.0,64.67,50.41,-0.5374,False,True,False
6928,JBCHEPHARM,2020-12-01,38.53,19.43,100.0,,50.0,,100.0,85.13,,50.0,52.0,26.25,75.0,100.0,63.3,-0.3169,False,True,False
6622,JINDALSAW,2020-12-01,21.93,36.07,100.0,,50.0,50.0,60.0,,,56.26,28.0,100.0,75.0,46.29,56.69,-0.3348,False,True,False
6904,JINDALSTEL,2020-12-01,3.14,41.26,98.65,,50.0,49.9,0.0,,,55.36,12.0,,75.0,79.38,46.47,-0.4881,False,True,False
6984,JKCEMENT,2020-12-01,36.94,26.21,100.0,,50.0,,100.0,91.52,,56.64,44.0,54.33,75.0,89.85,65.86,-0.4153,False,True,False
6729,JKLAKSHMI,2020-12-01,31.05,28.61,100.0,,50.0,,100.0,98.85,,61.71,29.0,63.7,75.0,61.88,63.62,-0.3138,False,True,False
6712,JKPAPER,2020-12-01,48.31,10.38,38.64,,,,100.0,88.71,,50.87,61.0,51.39,75.0,42.65,56.69,-0.0508,False,True,False
6623,JKTYRE,2020-12-01,0.0,8.59,100.0,,50.0,,100.0,,,61.66,24.0,0.0,75.0,58.31,47.76,-0.3579,False,True,False
6875,JMFINANCIL,2020-12-01,21.93,26.93,100.0,,50.0,,100.0,,,74.11,38.0,4.59,75.0,47.48,53.8,-0.2078,False,True,False
6999,JSL,2020-12-01,9.67,23.51,96.59,,50.0,,80.0,,,61.96,37.0,0.0,75.0,82.61,51.63,-0.526,False,True,False
6640,JSLHISAR,2020-12-01,26.06,12.91,90.58,,50.0,,80.0,,,70.62,66.0,16.61,75.0,,54.2,,False,True,False
6798,JSWDULUX,2020-12-01,35.95,2.31,100.0,,50.0,,100.0,0.0,,49.01,91.0,0.0,75.0,55.84,50.83,-0.1089,False,True,False
6969,JSWENERGY,2020-12-01,17.47,0.08,97.5,,50.0,,100.0,94.81,,54.49,25.0,30.58,75.0,42.3,53.38,-0.3629,False,True,False
6877,JSWSTEEL,2020-12-01,25.54,19.32,80.08,80.0,50.0,,80.0,,,44.57,47.0,6.89,75.0,67.5,52.35,-0.4641,False,True,False
6597,JTEKTINDIA,2020-12-01,11.87,15.31,94.83,,80.0,,100.0,,,55.89,41.0,0.0,75.0,,52.66,,False,True,False
6974,JUBLFOOD,2020-12-01,74.1,29.97,100.0,,50.0,,100.0,,,20.23,100.0,100.0,75.0,79.04,72.83,-0.3328,False,True,False
6742,JUSTDIAL,2020-12-01,50.43,19.69,91.62,,50.0,,100.0,88.85,,48.82,60.0,50.96,75.0,55.67,62.82,-0.343,False,True,False
6756,JYOTHYLAB,2020-12-01,20.34,1.1,89.89,,50.0,,100.0,,,54.87,46.0,0.0,75.0,42.73,47.99,-0.2472,False,True,False
6882,KAJARIACER,2020-12-01,20.37,6.53,90.15,,50.0,,100.0,12.53,,50.58,66.0,0.47,75.0,64.95,48.78,-0.4771,False,True,False
6743,KANSAINER,2020-12-01,21.9,18.43,100.0,,50.0,,100.0,0.0,,48.94,63.0,1.18,75.0,52.9,48.3,-0.3204,False,True,False
6799,KARURVYSYA,2020-12-01,,,,,50.0,,,,,,,,75.0,30.79,51.93,-0.3561,False,True,False
6964,KEC,2020-12-01,43.45,23.41,21.11,,50.0,,100.0,71.51,,49.67,81.0,34.31,75.0,68.13,56.14,-0.4507,False,True,False
7035,KEI,2020-12-01,35.56,45.96,42.95,,50.0,,100.0,81.44,,72.96,80.0,50.24,75.0,40.78,61.35,-0.2988,False,True,False
6744,KNRCON,2020-12-01,43.79,28.6,89.8,,50.0,,100.0,,,53.48,56.0,48.23,75.0,62.53,60.74,-0.2945,False,True,False
6573,KOLTEPATIL,2020-12-01,26.79,10.88,100.0,,50.0,,100.0,,,47.52,46.0,0.0,75.0,45.34,50.15,-0.2787,False,True,False
6929,KOTAKBANK,2020-12-01,25.11,,100.0,,50.0,,100.0,24.25,,,37.8,28.04,75.0,57.44,55.29,-0.3345,False,True,False
6908,KPIL,2020-12-01,32.31,38.81,75.39,,50.0,,100.0,,,55.19,57.0,41.24,75.0,36.46,56.14,-0.3614,False,True,False
6713,KRBL,2020-12-01,31.94,25.35,100.0,,50.0,,100.0,75.26,,57.23,64.0,17.69,75.0,67.45,60.36,-0.276,False,True,False
6625,KSB,2020-12-01,22.24,16.98,95.54,,50.0,,100.0,,,49.74,49.0,14.72,75.0,43.91,51.71,-0.1745,False,True,False
6624,KSCL,2020-12-01,77.6,19.47,100.0,,50.0,,100.0,84.54,,49.93,65.0,84.28,75.0,50.3,68.74,-0.0305,False,True,False
6572,KTKBANK,2020-12-01,,,0.0,,50.0,,,,,,21.6,,75.0,34.12,36.14,-0.23,False,True,False
6876,LALPATHLAB,2020-12-01,37.4,26.8,100.0,,50.0,,100.0,0.0,,50.0,100.0,19.99,75.0,71.94,57.38,-0.3337,False,True,False
6626,LAOPALA,2020-12-01,,,,,50.0,,,,,,,,75.0,82.56,69.19,-0.3396,False,True,False
6992,LAURUSLABS,2020-12-01,23.29,28.26,100.0,,50.0,,100.0,96.11,,51.02,36.0,14.75,75.0,100.0,61.31,-0.7135,False,True,False
6693,LAXMIMACH,2020-12-01,,,,,,,,,,,,,75.0,,75.0,,False,True,False
6627,LEMONTREE,2020-12-01,1.76,35.07,0.0,,50.0,,40.0,78.07,,34.05,15.0,100.0,75.0,29.78,41.7,-0.4793,False,True,False
6936,LICHSGFIN,2020-12-01,21.26,,6.33,,50.0,,100.0,,,,42.1,11.03,75.0,37.19,42.86,-0.2806,False,True,False
7021,LINDEINDIA,2020-12-01,32.87,0.0,100.0,,,,100.0,,,66.34,25.0,100.0,75.0,70.22,63.27,-0.4445,False,True,False
6871,LT,2020-12-01,36.92,19.98,61.56,,50.0,,100.0,24.05,,46.25,39.0,24.55,75.0,43.63,47.36,-0.1911,False,True,False
6776,LTF,2020-12-01,22.91,,56.93,,50.0,,100.0,,,,39.4,18.94,75.0,37.17,50.04,-0.3459,False,True,False
6990,LTTS,2020-12-01,59.87,40.09,93.57,,50.0,,100.0,0.0,,50.51,100.0,34.96,75.0,61.01,60.46,-0.3384,False,True,False
6861,LUPIN,2020-12-01,0.0,0.0,100.0,,50.0,,80.0,80.65,,50.46,29.0,0.0,75.0,57.52,47.51,-0.0721,False,True,False
6694,LUXIND,2020-12-01,47.22,48.78,62.17,,50.0,,100.0,91.68,,64.28,73.1,76.55,75.0,59.96,68.07,-0.4059,False,True,False
6967,M&M,2020-12-01,0.0,0.0,5.71,80.0,80.0,,80.0,,,39.32,32.0,0.0,75.0,69.05,41.92,-0.375,False,True,False
6766,M&MFIN,2020-12-01,25.71,,14.71,,50.0,,100.0,,,,38.0,36.84,75.0,39.87,47.52,-0.4714,False,True,False
7031,MAHABANK,2020-12-01,0.0,,54.4,,50.0,,40.0,,,,0.0,0.0,75.0,51.03,33.8,-0.2661,False,True,False
7061,MAHINDCIE,2020-12-01,,,,,,,,,,,,,75.0,,75.0,,False,True,False
6682,MAHLOG,2020-12-01,21.79,18.36,54.54,,50.0,,100.0,,,43.86,68.0,7.04,75.0,52.61,49.12,-0.3503,False,True,False
6598,MAHSCOOTER,2020-12-01,,,,,50.0,,,,,,,,75.0,40.1,55.03,-0.4527,False,True,False
6599,MAHSEAMLES,2020-12-01,9.19,45.28,10.49,,50.0,,80.0,,,47.13,38.0,0.0,75.0,37.44,39.25,-0.2556,False,True,False
6956,MANAPPURAM,2020-12-01,49.86,,0.0,,50.0,,100.0,95.62,,,64.4,36.9,75.0,55.89,58.63,-0.2454,False,True,False
6774,MARICO,2020-12-01,69.22,14.64,100.0,,50.0,,100.0,,,50.22,100.0,12.77,75.0,53.97,62.58,-0.1019,False,True,False
6836,MARUTI,2020-12-01,15.72,7.16,81.01,80.0,80.0,,100.0,,,49.98,52.0,0.0,75.0,50.18,53.73,-0.1915,False,True,False
6600,MASFIN,2020-12-01,21.3,,61.5,,50.0,,100.0,8.45,,,47.4,36.41,75.0,72.36,52.49,-0.424,False,True,False
7043,MCX,2020-12-01,39.18,30.79,100.0,,50.0,,100.0,81.68,,50.0,36.0,34.77,75.0,70.3,60.7,-0.1969,False,True,False
6757,METROPOLIS,2020-12-01,39.97,32.48,100.0,,50.0,,100.0,0.0,,47.49,100.0,0.0,75.0,79.01,56.72,-0.3486,False,True,False
